product_id,price,option,date_created,is_immediate_delivery_item
154543,60000,265,2025-02-16T06:57:39Z,false
154543,59000,290,2025-02-15T16:53:41Z,true
154543,40000,310,2025-02-15T07:50:20Z,false
154543,44000,295,2025-02-14T15:09:36Z,false
154543,55000,290,2025-02-14T09:10:41Z,true
154543,55000,270,2025-02-14T00:54:33Z,false
154543,65000,275,2025-02-13T00:28:27Z,false
154543,54000,290,2025-02-12T06:02:32Z,true
154543,71000,275,2025-02-11T11:31:30Z,false
154543,78000,280,2025-02-11T03:19:37Z,true
154543,60000,240,2025-02-10T15:00:20Z,false
154543,58000,270,2025-02-08T06:47:21Z,false
154543,53000,285,2025-02-08T00:31:35Z,false
154543,40000,255,2025-02-07T01:45:26Z,true
154543,45000,295,2025-02-06T16:52:26Z,false
154543,57000,260,2025-02-06T14:04:28Z,false
154543,40000,255,2025-02-06T13:20:42Z,true
154543,49000,295,2025-02-05T14:41:22Z,false
154543,69000,250,2025-02-04T15:36:56Z,false
154543,55000,270,2025-02-02T10:01:11Z,false
154543,55000,240,2025-02-02T08:11:47Z,false
154543,65000,280,2025-02-02T01:16:09Z,false
154543,55000,240,2025-02-01T15:05:56Z,false
154543,84000,270,2025-02-01T03:25:30Z,false
154543,59000,260,2025-01-31T20:33:06Z,false
154543,73000,270,2025-01-31T10:35:59Z,false
154543,40000,295,2025-01-30T10:03:29Z,false
154543,53000,285,2025-01-29T02:04:43Z,false
154543,57000,260,2025-01-28T16:42:21Z,false
154543,40000,295,2025-01-28T01:40:20Z,false
154543,41000,290,2025-01-27T07:34:58Z,false
154543,62000,240,2025-01-27T04:17:37Z,false
154543,89000,275,2025-01-27T02:58:00Z,false
154543,41000,310,2025-01-24T00:36:44Z,false
154543,40000,295,2025-01-23T08:30:17Z,false
154543,52000,290,2025-01-22T10:39:18Z,true
154543,60000,275,2025-01-21T07:44:41Z,false
154543,45000,255,2025-01-20T10:40:12Z,true
154543,40000,295,2025-01-19T13:26:59Z,false
154543,56000,260,2025-01-18T01:33:20Z,false
154543,52000,260,2025-01-17T02:12:46Z,false
154543,40000,295,2025-01-17T00:31:39Z,false
154543,45000,255,2025-01-16T09:18:24Z,false
154543,59000,295,2025-01-16T09:12:38Z,true
154543,54000,285,2025-01-16T06:23:24Z,false
154543,41000,290,2025-01-15T14:42:48Z,false
154543,90000,270,2025-01-15T03:27:42Z,false
154543,41000,290,2025-01-14T14:21:38Z,false
154543,56000,285,2025-01-13T04:56:33Z,true
154543,41000,255,2025-01-11T03:16:24Z,false
154543,41000,295,2025-01-11T00:13:53Z,false
154543,50000,260,2025-01-10T11:21:53Z,false
154543,65000,260,2025-01-10T11:14:58Z,true
154543,40000,255,2025-01-10T01:46:23Z,false
154543,50000,260,2025-01-08T17:47:36Z,false
154543,89000,270,2025-01-08T11:50:06Z,false
154543,57000,290,2025-01-08T09:37:58Z,true
154543,41000,310,2025-01-07T17:32:35Z,false
154543,40000,255,2025-01-07T15:18:56Z,false
154543,77000,270,2025-01-07T13:54:37Z,false
154543,67000,240,2025-01-07T10:28:53Z,false
154543,41000,290,2025-01-07T03:28:57Z,false
154543,68000,240,2025-01-05T11:42:10Z,false
154543,73000,270,2025-01-04T06:26:47Z,false
154543,70000,280,2025-01-02T12:56:03Z,false
154543,41000,310,2025-01-02T12:52:28Z,false
154543,41000,290,2025-01-02T02:28:15Z,false
154543,43000,255,2025-01-01T06:11:38Z,false
154543,69000,280,2025-01-01T03:44:06Z,false
154543,40000,255,2024-12-31T14:43:09Z,false
154543,55000,260,2024-12-31T10:22:01Z,false
154543,56000,235,2024-12-30T11:48:58Z,false
154543,55000,285,2024-12-30T10:06:38Z,false
154543,41000,290,2024-12-29T11:49:51Z,false
154543,55000,260,2024-12-29T11:30:54Z,false
