product_id,price,option,date_created,is_immediate_delivery_item
45326,249000,285,2025-02-15T13:22:17Z,false
45326,202000,265,2025-02-15T12:16:26Z,false
45326,274000,290,2025-02-15T01:26:35Z,false
45326,200000,265,2025-02-14T17:21:44Z,false
45326,190000,270,2025-02-14T09:12:13Z,false
45326,216000,270,2025-02-14T08:05:25Z,true
45326,209000,260,2025-02-14T03:40:07Z,false
45326,200000,275,2025-02-13T23:42:09Z,false
45326,248000,285,2025-02-13T19:56:59Z,false
45326,200000,265,2025-02-13T15:16:13Z,false
45326,280000,250,2025-02-13T06:06:09Z,false
45326,210000,275,2025-02-13T03:14:03Z,false
45326,241000,255,2025-02-12T12:12:46Z,false
45326,200000,265,2025-02-12T08:48:20Z,false
45326,248000,260,2025-02-12T03:04:26Z,true
45326,242000,255,2025-02-11T21:54:48Z,false
45326,213000,275,2025-02-11T02:59:59Z,false
45326,285000,250,2025-02-11T01:50:56Z,false
45326,200000,265,2025-02-10T11:57:03Z,false
45326,254000,255,2025-02-10T11:26:05Z,false
45326,200000,275,2025-02-09T15:46:26Z,false
45326,286000,250,2025-02-09T15:44:32Z,false
45326,260000,295,2025-02-09T14:32:04Z,false
45326,208000,275,2025-02-09T13:28:23Z,false
45326,195000,270,2025-02-09T06:06:30Z,false
45326,230000,275,2025-02-08T13:36:27Z,true
45326,193000,270,2025-02-08T10:32:06Z,false
45326,235000,255,2025-02-08T09:47:35Z,true
45326,228000,275,2025-02-07T11:18:37Z,true
45326,273000,290,2025-02-06T09:05:43Z,false
45326,200000,265,2025-02-06T05:57:48Z,false
45326,190000,270,2025-02-06T03:24:53Z,false
45326,210000,275,2025-02-05T13:37:24Z,false
45326,193000,270,2025-02-05T13:26:51Z,false
45326,200000,275,2025-02-05T09:54:22Z,false
45326,190000,270,2025-02-05T07:30:16Z,false
45326,200000,275,2025-02-05T05:38:50Z,false
45326,190000,270,2025-02-05T04:23:55Z,false
45326,200000,265,2025-02-05T04:23:39Z,false
45326,200000,260,2025-02-05T04:23:22Z,false
45326,263000,285,2025-02-05T03:32:14Z,false
45326,199000,260,2025-02-05T02:55:52Z,true
45326,242000,255,2025-02-04T16:54:54Z,false
45326,227000,275,2025-02-04T13:27:50Z,true
45326,200000,275,2025-02-04T11:36:41Z,false
45326,200000,280,2025-02-04T08:36:42Z,false
45326,190000,270,2025-02-04T04:51:17Z,false
45326,244000,285,2025-02-03T16:58:23Z,false
45326,194000,270,2025-02-03T13:07:16Z,false
45326,200000,265,2025-02-03T12:31:29Z,false
45326,210000,275,2025-02-03T05:59:55Z,false
45326,209000,275,2025-02-02T13:57:11Z,false
45326,202000,275,2025-02-02T12:21:30Z,false
45326,202000,260,2025-02-02T11:12:31Z,false
