product_id,price,option,date_created,is_immediate_delivery_item
65628,153000,255,2025-02-17T05:49:19Z,false
65628,160000,240,2025-02-17T00:47:31Z,false
65628,169000,235,2025-02-16T13:52:43Z,false
65628,159000,280,2025-02-16T11:57:35Z,true
65628,173000,270,2025-02-16T11:10:21Z,true
65628,172000,270,2025-02-16T08:15:31Z,true
65628,150000,255,2025-02-16T07:12:25Z,false
65628,177000,260,2025-02-15T23:12:14Z,false
65628,176000,265,2025-02-15T21:08:43Z,false
65628,175000,265,2025-02-15T21:06:58Z,false
65628,158000,275,2025-02-15T16:52:11Z,false
65628,180000,250,2025-02-15T16:16:16Z,false
65628,166000,235,2025-02-15T13:54:18Z,false
65628,157000,275,2025-02-15T13:34:13Z,false
65628,161000,230,2025-02-15T08:12:48Z,false
65628,176000,260,2025-02-15T02:52:24Z,false
65628,160000,240,2025-02-14T17:11:13Z,false
65628,180000,250,2025-02-14T16:36:34Z,false
65628,166000,270,2025-02-13T11:55:57Z,true
65628,162000,255,2025-02-12T14:06:01Z,true
65628,187000,285,2025-02-12T12:31:36Z,false
65628,161000,255,2025-02-12T11:03:08Z,true
65628,155000,245,2025-02-12T08:31:26Z,false
65628,157000,275,2025-02-12T04:55:00Z,false
65628,155000,245,2025-02-12T04:36:41Z,false
65628,197000,290,2025-02-12T03:14:08Z,true
65628,160000,255,2025-02-11T15:59:57Z,true
65628,161000,230,2025-02-11T12:35:05Z,false
65628,168000,270,2025-02-11T06:03:42Z,false
65628,164000,275,2025-02-11T05:14:55Z,true
65628,168000,270,2025-02-11T01:46:57Z,false
65628,158000,255,2025-02-10T12:47:49Z,true
65628,152000,280,2025-02-10T10:28:25Z,false
65628,177000,235,2025-02-10T06:30:18Z,true
65628,175000,265,2025-02-10T05:17:11Z,false
65628,155000,245,2025-02-09T12:41:53Z,false
65628,174000,270,2025-02-09T11:39:04Z,true
65628,168000,270,2025-02-08T09:27:04Z,false
65628,151000,280,2025-02-08T07:27:42Z,false
65628,168000,265,2025-02-08T04:57:31Z,false
65628,163000,235,2025-02-07T07:48:55Z,false
65628,160000,230,2025-02-07T07:48:55Z,false
65628,150000,280,2025-02-07T04:18:49Z,false
65628,158000,280,2025-02-06T13:58:41Z,true
65628,166000,265,2025-02-06T13:39:33Z,true
65628,168000,270,2025-02-06T11:22:05Z,false
65628,159000,252.5,2025-02-06T09:10:38Z,false
65628,163000,265,2025-02-06T08:30:05Z,false
65628,160000,230,2025-02-06T04:22:00Z,false
65628,165000,265,2025-02-06T00:15:20Z,true
