date,상품,카테고리,발매가,브랜드,리셀가
2025-01-12T22:49:41Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,105000
2025-01-12T22:42:08Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T22:38:00Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T22:36:23Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,107000
2025-01-12T22:33:37Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T22:30:49Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,112000
2025-01-12T22:30:01Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,108000
2025-01-12T22:28:59Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T21:57:11Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,112000
2025-01-12T21:41:07Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,108000
2025-01-12T21:36:07Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,107000
2025-01-12T21:16:13Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,109000
2025-01-12T21:15:36Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,102000
2025-01-12T20:46:09Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T19:52:40Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T19:51:33Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,105000
2025-01-12T19:50:31Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T19:38:06Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T19:36:00Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T19:34:51Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T19:31:09Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,108000
2025-01-12T19:12:27Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T18:53:34Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T18:45:58Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T18:37:53Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T18:35:27Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T18:25:12Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T17:51:05Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,109000
2025-01-12T17:48:22Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T17:42:03Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,107000
2025-01-12T17:31:40Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,102000
2025-01-12T17:24:50Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T17:09:15Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T17:04:43Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T16:54:41Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T16:48:42Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T16:36:39Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T16:36:10Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,108000
2025-01-12T16:33:38Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T16:31:33Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,101000
2025-01-12T16:24:42Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,108000
2025-01-12T16:19:15Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T16:17:26Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,106000
2025-01-12T16:10:44Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T16:03:47Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T15:57:30Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T15:49:05Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,109000
2025-01-12T15:44:31Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T15:43:50Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T15:39:35Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T15:37:49Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,109000
2025-01-12T15:36:19Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T15:34:04Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,120000
2025-01-12T15:33:05Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T15:30:39Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,109000
2025-01-12T15:30:00Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T15:23:41Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T15:21:14Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T15:19:32Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T15:18:15Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T15:14:15Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T15:09:29Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T15:02:58Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T14:56:41Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T14:52:33Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T14:51:39Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T14:46:52Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T14:43:11Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T14:39:13Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T14:28:38Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,115000
2025-01-12T14:23:11Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T14:21:11Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T14:20:00Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,121000
2025-01-12T14:19:44Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T14:05:16Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T14:04:05Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T13:59:18Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T13:59:12Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,108000
2025-01-12T13:56:45Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T13:55:28Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T13:50:25Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T13:49:29Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T13:48:24Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T13:46:38Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,106000
2025-01-12T13:46:18Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T13:46:06Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,140000
2025-01-12T13:42:47Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T13:41:14Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T13:39:10Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T13:38:46Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,106000
2025-01-12T13:37:55Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T13:37:07Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,107000
2025-01-12T13:35:36Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,107000
2025-01-12T13:34:05Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,107000
2025-01-12T13:33:43Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,106000
2025-01-12T13:33:12Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T13:27:59Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T13:27:18Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T13:26:01Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T13:22:59Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T13:21:41Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,113000
2025-01-12T13:18:29Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,112000
2025-01-12T13:15:34Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,114000
2025-01-12T13:14:04Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,110000
2025-01-12T13:13:25Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
2025-01-12T13:10:12Z,Nike Air Force 1 '07 Low White,Shoes,139000,Nike,111000
