date_created,market_resell_index
2025-01-15,100.0
2025-01-16,100.72854146584503
2025-01-17,94.08102006854453
2025-01-18,90.42500264259112
2025-01-19,101.40355046937717
2025-01-20,104.87515061038668
2025-01-21,102.4199239380047
2025-01-22,98.75719486843151
2025-01-23,101.43473857964234
2025-01-24,98.4469782988111
2025-01-25,89.92894014002975
2025-01-26,89.3840526804579
2025-01-27,88.14448723738826
2025-01-28,90.54112975396687
2025-01-29,100.0432543024506
2025-01-30,111.8839964267337
2025-01-31,110.7892353082478
2025-02-01,106.0071518057266
2025-02-02,121.27658234348704
2025-02-03,125.97077937450578
2025-02-04,116.0998921277266
2025-02-05,120.68933649163411
2025-02-06,110.36197428724135
2025-02-07,102.48712402239728
2025-02-08,95.21013794537838
2025-02-09,109.31032084937998
2025-02-10,129.8795398859814
2025-02-11,133.66327968765964
2025-02-12,126.97908426766149
2025-02-13,122.8804524159133
2025-02-14,115.46459293469273
