date_created,market_resell_index
2025-01-15 00:00:00+00:00,100.0
2025-01-15 04:00:00+00:00,98.4727336756389
2025-01-15 08:00:00+00:00,100.28631766359258
2025-01-15 12:00:00+00:00,101.92564211152336
2025-01-15 16:00:00+00:00,102.2336874315702
2025-01-15 20:00:00+00:00,101.13501500196915
2025-01-16 00:00:00+00:00,102.3789895179389
2025-01-16 04:00:00+00:00,101.53480810612982
2025-01-16 08:00:00+00:00,99.86895997438438
2025-01-16 12:00:00+00:00,102.03146832295822
2025-01-16 16:00:00+00:00,102.80249907556077
2025-01-16 20:00:00+00:00,102.59859734596766
2025-01-17 00:00:00+00:00,102.26135846459621
2025-01-17 04:00:00+00:00,99.5419795862203
2025-01-17 08:00:00+00:00,102.49474697736434
2025-01-17 12:00:00+00:00,101.63020536607264
2025-01-17 16:00:00+00:00,106.08703055161155
2025-01-17 20:00:00+00:00,105.01164531751279
2025-01-18 00:00:00+00:00,98.34286329387407
2025-01-18 04:00:00+00:00,100.03695978719158
2025-01-18 08:00:00+00:00,98.07661243066933
2025-01-18 12:00:00+00:00,100.30630912963473
2025-01-18 16:00:00+00:00,98.949272385627
2025-01-18 20:00:00+00:00,99.37337258258735
2025-01-19 00:00:00+00:00,100.82560171640868
2025-01-19 04:00:00+00:00,100.62484376520081
2025-01-19 08:00:00+00:00,102.58776188870671
2025-01-19 12:00:00+00:00,101.19762031296924
2025-01-19 16:00:00+00:00,101.84718561394075
2025-01-19 20:00:00+00:00,104.47663989138009
2025-01-20 00:00:00+00:00,100.88294791759074
2025-01-20 04:00:00+00:00,104.20268756046298
2025-01-20 08:00:00+00:00,101.25055385377901
2025-01-20 12:00:00+00:00,102.50138827430555
2025-01-20 16:00:00+00:00,103.2805509317654
2025-01-20 20:00:00+00:00,103.75104152443485
2025-01-21 00:00:00+00:00,98.8077762108014
2025-01-21 04:00:00+00:00,100.47618969249959
2025-01-21 08:00:00+00:00,103.3542438396133
2025-01-21 12:00:00+00:00,98.74472863932114
2025-01-21 16:00:00+00:00,102.92212898655353
2025-01-21 20:00:00+00:00,105.23883246121285
2025-01-22 00:00:00+00:00,100.06740031228581
2025-01-22 04:00:00+00:00,101.74789893390783
2025-01-22 08:00:00+00:00,101.50569260348675
2025-01-22 12:00:00+00:00,102.34037998989098
2025-01-22 16:00:00+00:00,100.01381412010757
2025-01-22 20:00:00+00:00,104.36991407755549
2025-01-23 00:00:00+00:00,101.23006396058156
2025-01-23 04:00:00+00:00,99.79617511525586
2025-01-23 08:00:00+00:00,104.80616396238567
2025-01-23 12:00:00+00:00,101.50753865212224
2025-01-23 16:00:00+00:00,98.79847070425062
2025-01-23 20:00:00+00:00,99.1076178269159
2025-01-24 00:00:00+00:00,101.12909457103083
2025-01-24 04:00:00+00:00,100.83481784835237
2025-01-24 08:00:00+00:00,103.00680869118702
2025-01-24 12:00:00+00:00,100.5992265453722
2025-01-24 16:00:00+00:00,101.58611682460591
2025-01-24 20:00:00+00:00,99.3047824325171
2025-01-25 00:00:00+00:00,101.93956384774665
2025-01-25 04:00:00+00:00,102.49294729525245
2025-01-25 08:00:00+00:00,100.80335936290987
2025-01-25 12:00:00+00:00,100.26949683910769
2025-01-25 16:00:00+00:00,100.62167255310827
2025-01-25 20:00:00+00:00,100.95422714684172
2025-01-26 00:00:00+00:00,101.48501933701866
2025-01-26 04:00:00+00:00,100.736968491591
2025-01-26 08:00:00+00:00,101.45823170432094
2025-01-26 12:00:00+00:00,101.23948497439585
2025-01-26 16:00:00+00:00,101.23743603968968
2025-01-26 20:00:00+00:00,100.16203802475528
2025-01-27 00:00:00+00:00,101.25652662359063
2025-01-27 04:00:00+00:00,102.33661218312642
2025-01-27 08:00:00+00:00,103.9658361994713
2025-01-27 12:00:00+00:00,100.38357861790628
2025-01-27 16:00:00+00:00,101.28877848832587
2025-01-27 20:00:00+00:00,104.13012587213947
2025-01-28 00:00:00+00:00,102.05363507231803
2025-01-28 04:00:00+00:00,104.18353547512848
2025-01-28 08:00:00+00:00,102.46836171860659
2025-01-28 12:00:00+00:00,100.3513786830627
2025-01-28 16:00:00+00:00,102.52913341839061
2025-01-28 20:00:00+00:00,104.9911979547998
2025-01-29 00:00:00+00:00,104.07010050293557
2025-01-29 04:00:00+00:00,103.28181908525262
2025-01-29 08:00:00+00:00,103.29769383134331
2025-01-29 12:00:00+00:00,103.0746320060016
2025-01-29 16:00:00+00:00,104.60999126746567
2025-01-29 20:00:00+00:00,105.8627252833207
2025-01-30 00:00:00+00:00,103.89823488307502
2025-01-30 04:00:00+00:00,102.03542765855288
2025-01-30 08:00:00+00:00,105.2462183318316
2025-01-30 12:00:00+00:00,105.03335281266834
2025-01-30 16:00:00+00:00,102.59357323942604
2025-01-30 20:00:00+00:00,101.9168701758069
2025-01-31 00:00:00+00:00,105.18551017909094
2025-01-31 04:00:00+00:00,105.06665081702968
2025-01-31 08:00:00+00:00,106.84965320575866
2025-01-31 12:00:00+00:00,104.50892752188547
2025-01-31 16:00:00+00:00,106.30616686638132
2025-01-31 20:00:00+00:00,106.97467875453876
2025-02-01 00:00:00+00:00,108.49823661299892
2025-02-01 04:00:00+00:00,103.81740292826858
2025-02-01 08:00:00+00:00,104.90277400524164
2025-02-01 12:00:00+00:00,103.94376525006959
2025-02-01 16:00:00+00:00,105.33166870291222
2025-02-01 20:00:00+00:00,101.20472045553825
2025-02-02 00:00:00+00:00,109.75271673722102
2025-02-02 04:00:00+00:00,105.96536256379517
2025-02-02 08:00:00+00:00,106.96615983545946
2025-02-02 12:00:00+00:00,106.88127576217197
2025-02-02 16:00:00+00:00,105.5198115484932
2025-02-02 20:00:00+00:00,102.86450477975849
2025-02-03 00:00:00+00:00,108.32092221174221
2025-02-03 04:00:00+00:00,106.14404448730232
2025-02-03 08:00:00+00:00,112.5611803562756
2025-02-03 12:00:00+00:00,107.40054982695472
2025-02-03 16:00:00+00:00,107.03967866947515
2025-02-03 20:00:00+00:00,111.40089784829192
2025-02-04 00:00:00+00:00,109.6835034269725
2025-02-04 04:00:00+00:00,110.42965778468871
2025-02-04 08:00:00+00:00,110.08868873321589
2025-02-04 12:00:00+00:00,112.9227500501244
2025-02-04 16:00:00+00:00,115.57983730766112
2025-02-04 20:00:00+00:00,117.53454614175352
2025-02-05 00:00:00+00:00,111.15593499480039
2025-02-05 04:00:00+00:00,117.01424535517354
2025-02-05 08:00:00+00:00,110.40701628566204
2025-02-05 12:00:00+00:00,110.62559344502651
2025-02-05 16:00:00+00:00,113.40941634864481
2025-02-05 20:00:00+00:00,113.74947150967206
2025-02-06 00:00:00+00:00,107.54015638568202
2025-02-06 04:00:00+00:00,108.51312149284813
2025-02-06 08:00:00+00:00,109.12536347140403
2025-02-06 12:00:00+00:00,105.46060429369662
2025-02-06 16:00:00+00:00,109.45373404778185
2025-02-06 20:00:00+00:00,110.33917192752065
2025-02-07 00:00:00+00:00,108.46090356999629
2025-02-07 04:00:00+00:00,109.42617397167696
2025-02-07 08:00:00+00:00,109.89085991988041
2025-02-07 12:00:00+00:00,111.04860307227378
2025-02-07 16:00:00+00:00,114.28812383443113
2025-02-07 20:00:00+00:00,117.16218891000966
2025-02-08 00:00:00+00:00,114.86548907015388
2025-02-08 04:00:00+00:00,107.30567260911539
2025-02-08 08:00:00+00:00,108.54375721907022
2025-02-08 12:00:00+00:00,109.25100853410947
2025-02-08 16:00:00+00:00,113.72909408245712
2025-02-08 20:00:00+00:00,111.21650529351052
2025-02-09 00:00:00+00:00,109.20464615435196
2025-02-09 04:00:00+00:00,108.64777676851737
2025-02-09 08:00:00+00:00,111.4428106965005
2025-02-09 12:00:00+00:00,112.92171572550652
2025-02-09 16:00:00+00:00,112.12964396749055
2025-02-09 20:00:00+00:00,110.4177314449203
2025-02-10 00:00:00+00:00,112.62376388228019
2025-02-10 04:00:00+00:00,109.25883683073346
2025-02-10 08:00:00+00:00,110.15133716430289
2025-02-10 12:00:00+00:00,108.08570113307114
2025-02-10 16:00:00+00:00,108.23504455933441
2025-02-10 20:00:00+00:00,110.14802121935647
2025-02-11 00:00:00+00:00,111.9378935703755
2025-02-11 04:00:00+00:00,111.50098283459769
2025-02-11 08:00:00+00:00,108.54614366346324
2025-02-11 12:00:00+00:00,111.0529898536737
2025-02-11 16:00:00+00:00,109.1086066227491
2025-02-11 20:00:00+00:00,109.54485532926506
2025-02-12 00:00:00+00:00,106.55541850251646
2025-02-12 04:00:00+00:00,107.37977967502209
2025-02-12 08:00:00+00:00,105.7922937064714
2025-02-12 12:00:00+00:00,107.45684984890417
2025-02-12 16:00:00+00:00,105.28272470430282
2025-02-12 20:00:00+00:00,102.93827620721768
2025-02-13 00:00:00+00:00,106.68703422999104
2025-02-13 04:00:00+00:00,106.22811415558695
2025-02-13 08:00:00+00:00,105.20736442177575
2025-02-13 12:00:00+00:00,103.6991292109993
