date_created,market_resell_index
2025-01-15,100.0
2025-01-16,100.96723765049613
2025-01-17,95.82160786247643
2025-01-18,92.54132639100418
2025-01-19,101.14855133979603
2025-01-20,102.9311511596917
2025-01-21,101.03006565054453
2025-01-22,98.94207299132918
2025-01-23,101.4446080116678
2025-01-24,99.04347583748579
2025-01-25,93.40020538977586
2025-01-26,93.42012316094109
2025-01-27,92.88855148928367
2025-01-28,94.52371572515084
2025-01-29,100.51452814681443
2025-01-30,108.29270605735293
2025-01-31,108.41782417529132
2025-02-01,105.01363380938069
2025-02-02,116.21486208456766
2025-02-03,120.73974695175824
2025-02-04,114.4032711104168
2025-02-05,117.69766108465586
2025-02-06,109.24046041306129
2025-02-07,105.05688843977079
2025-02-08,99.70304275228027
2025-02-09,109.08253248222502
2025-02-10,124.1130743854519
2025-02-11,126.93258198299506
2025-02-12,120.05964726302712
2025-02-13,117.55529484842653
2025-02-14,112.81672469920201
