date_created,market_resell_index
2025-01-15,100.0
2025-01-16,100.83633933820899
2025-01-17,94.86708902529298
2025-01-18,91.38075816773996
2025-01-19,101.28839000435472
2025-01-20,103.99721866954765
2025-01-21,101.79224835745613
2025-01-22,98.84068790089931
2025-01-23,101.43919572576448
2025-01-24,98.71636327299265
2025-01-25,91.49660243375479
2025-01-26,91.20678734688333
2025-01-27,90.28695982638133
2025-01-28,92.339710216523
2025-01-29,100.25608685273816
2025-01-30,110.26212944370563
2025-01-31,109.71827946114638
2025-02-01,105.55846794294126
2025-02-02,118.99065274134205
2025-02-03,123.60838650147655
2025-02-04,115.333679060093
2025-02-05,119.33826234628401
2025-02-06,109.85548605141145
2025-02-07,103.64765843594212
2025-02-08,97.23918411394504
2025-02-09,109.20744906965523
2025-02-10,127.27533943373781
2025-02-11,130.62362116463672
2025-02-12,123.85418896132782
2025-02-13,120.47555157253811
2025-02-14,114.2687859614761
