date_created,market_resell_index
2025-01-15,100.0
2025-01-16,101.60796461727797
2025-01-17,100.4938297467667
2025-01-18,98.22212810985468
2025-01-19,100.46406273321304
2025-01-20,97.71291579790761
2025-01-21,97.2992993373646
2025-01-22,99.43833730775185
2025-01-23,101.47110031297876
2025-01-24,100.64464118165124
2025-01-25,102.71804705371348
2025-01-26,104.25405919748721
2025-01-27,105.62293977780209
2025-01-28,105.21408445892169
2025-01-29,101.7795582572212
2025-01-30,98.65268358037244
2025-01-31,102.05229694898581
2025-02-01,102.34675510257469
2025-02-02,102.62779669876774
2025-02-03,106.6982006142521
2025-02-04,109.84906828648762
2025-02-05,109.66717198441849
2025-02-06,106.23000516067644
2025-02-07,111.95485106491405
2025-02-08,111.7632492158796
2025-02-09,108.47108513224455
2025-02-10,108.63427670543548
2025-02-11,108.86551681000702
2025-02-12,101.48595330014464
2025-02-13,103.2610904360759
2025-02-14,105.70910969712845
