product_id,price,option,date_created,is_immediate_delivery_item,normalized_premium,name
67945,1614000,270,2025-02-14 23:50:46+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 23:25:27+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 19:29:36+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 16:55:36+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 16:53:44+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 16:04:29+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 16:03:04+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1613000,270,2025-02-14 15:57:39+00:00,True,753.4391534391534, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 15:25:31+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 15:11:17+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 15:10:12+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 15:08:59+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 14:32:36+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1611000,270,2025-02-14 14:22:32+00:00,True,752.3809523809524, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1604000,270,2025-02-14 14:21:16+00:00,True,748.6772486772486, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1603000,270,2025-02-14 14:20:27+00:00,True,748.1481481481482, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1605000,270,2025-02-14 14:16:45+00:00,True,749.2063492063492, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1605000,270,2025-02-14 14:16:14+00:00,True,749.2063492063492, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1607000,270,2025-02-14 14:09:17+00:00,True,750.2645502645503, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1608000,270,2025-02-14 14:03:20+00:00,True,750.7936507936508, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1605000,270,2025-02-14 14:01:23+00:00,True,749.2063492063492, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1605000,270,2025-02-14 14:00:58+00:00,True,749.2063492063492, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1604000,270,2025-02-14 14:00:11+00:00,True,748.6772486772486, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1605000,270,2025-02-14 13:59:33+00:00,True,749.2063492063492, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1605000,270,2025-02-14 13:48:52+00:00,True,749.2063492063492, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1612000,270,2025-02-14 13:28:57+00:00,True,752.910052910053, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 13:19:55+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1581000,270,2025-02-14 12:50:27+00:00,True,736.5079365079365, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1621000,270,2025-02-14 12:39:39+00:00,True,757.6719576719577, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1622000,270,2025-02-14 12:30:22+00:00,True,758.2010582010582, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1622000,270,2025-02-14 12:27:42+00:00,True,758.2010582010582, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1621000,270,2025-02-14 12:26:01+00:00,True,757.6719576719577, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1615000,270,2025-02-14 12:22:59+00:00,True,754.4973544973545, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1612000,270,2025-02-14 12:07:58+00:00,True,752.910052910053, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1612000,270,2025-02-14 12:07:21+00:00,True,752.910052910053, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1611000,270,2025-02-14 12:06:41+00:00,True,752.3809523809524, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1612000,270,2025-02-14 11:59:49+00:00,True,752.910052910053, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1612000,270,2025-02-14 11:58:16+00:00,True,752.910052910053, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1612000,270,2025-02-14 11:55:57+00:00,True,752.910052910053, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 11:34:58+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1616000,270,2025-02-14 11:29:52+00:00,True,755.0264550264551, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1618000,270,2025-02-14 11:20:08+00:00,True,756.0846560846561, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1619000,270,2025-02-14 10:55:57+00:00,True,756.6137566137567, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1618000,270,2025-02-14 10:53:40+00:00,True,756.0846560846561, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 10:52:33+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1621000,270,2025-02-14 10:26:43+00:00,True,757.6719576719577, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1625000,270,2025-02-14 10:16:00+00:00,True,759.7883597883598, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1630000,270,2025-02-14 09:59:41+00:00,True,762.4338624338624, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1629000,270,2025-02-14 09:59:06+00:00,True,761.9047619047618, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1629000,270,2025-02-14 09:58:27+00:00,True,761.9047619047618, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1623000,270,2025-02-14 09:57:53+00:00,True,758.7301587301587, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1628000,270,2025-02-14 09:57:17+00:00,True,761.3756613756614, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1623000,270,2025-02-14 09:56:45+00:00,True,758.7301587301587, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1623000,270,2025-02-14 09:56:24+00:00,True,758.7301587301587, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1623000,270,2025-02-14 09:55:43+00:00,True,758.7301587301587, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1622000,270,2025-02-14 09:49:38+00:00,True,758.2010582010582, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1623000,270,2025-02-14 09:47:31+00:00,True,758.7301587301587, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1623000,270,2025-02-14 09:38:10+00:00,True,758.7301587301587, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1623000,270,2025-02-14 09:37:32+00:00,True,758.7301587301587, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1620000,270,2025-02-14 09:36:52+00:00,True,757.1428571428571, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1620000,270,2025-02-14 09:33:20+00:00,True,757.1428571428571, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1620000,270,2025-02-14 09:32:17+00:00,True,757.1428571428571, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1620000,270,2025-02-14 09:31:38+00:00,True,757.1428571428571, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1620000,270,2025-02-14 09:30:50+00:00,True,757.1428571428571, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1619000,270,2025-02-14 09:30:13+00:00,True,756.6137566137567, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1619000,270,2025-02-14 09:29:31+00:00,True,756.6137566137567, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1618000,270,2025-02-14 09:28:44+00:00,True,756.0846560846561, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 09:28:01+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 09:27:08+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 09:11:58+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1585000,270,2025-02-14 08:52:19+00:00,False,738.6243386243386, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 08:51:50+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:46:29+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:45:37+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:44:06+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:15:34+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:13:50+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:13:21+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:11:56+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1614000,270,2025-02-14 08:09:04+00:00,True,753.968253968254, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1616000,270,2025-02-14 08:05:50+00:00,True,755.0264550264551, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:54:25+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:49:59+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:49:38+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:49:13+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:26:17+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:23:13+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:19:25+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 07:19:02+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1618000,270,2025-02-14 07:02:22+00:00,True,756.0846560846561, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:58:26+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:55:31+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:54:49+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:53:25+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:50:38+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1618000,270,2025-02-14 06:34:32+00:00,True,756.0846560846561, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:30:41+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:30:18+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
67945,1617000,270,2025-02-14 06:29:27+00:00,True,755.5555555555555, Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock 
