product_id,price,option,date_created,is_immediate_delivery_item,normalized_premium,name
64439,140000,275,2025-02-14 16:33:25+00:00,False,8.527131782945736, Adidas Yeezy Foam RNNR Onyx 
64439,132000,285,2025-02-14 11:46:40+00:00,False,2.3255813953488373, Adidas Yeezy Foam RNNR Onyx 
64439,145000,305,2025-02-14 10:06:46+00:00,True,12.4031007751938, Adidas Yeezy Foam RNNR Onyx 
64439,140000,275,2025-02-14 07:59:57+00:00,False,8.527131782945736, Adidas Yeezy Foam RNNR Onyx 
64439,164000,285,2025-02-14 06:31:04+00:00,True,27.131782945736433, Adidas Yeezy Foam RNNR Onyx 
64439,139000,275,2025-02-14 01:41:05+00:00,False,7.751937984496124, Adidas Yeezy Foam RNNR Onyx 
64439,130000,275,2025-02-13 15:29:08+00:00,False,0.7751937984496124, Adidas Yeezy Foam RNNR Onyx 
64439,149000,295,2025-02-13 12:08:09+00:00,True,15.503875968992247, Adidas Yeezy Foam RNNR Onyx 
64439,98000,225,2025-02-13 08:37:51+00:00,True,-24.031007751937985, Adidas Yeezy Foam RNNR Onyx 
64439,143000,265,2025-02-13 04:05:10+00:00,False,10.852713178294573, Adidas Yeezy Foam RNNR Onyx 
64439,138000,275,2025-02-13 02:23:17+00:00,False,6.976744186046512, Adidas Yeezy Foam RNNR Onyx 
64439,142000,265,2025-02-12 08:58:23+00:00,False,10.077519379844961, Adidas Yeezy Foam RNNR Onyx 
64439,140000,265,2025-02-12 08:07:06+00:00,False,8.527131782945736, Adidas Yeezy Foam RNNR Onyx 
64439,164000,285,2025-02-12 06:26:16+00:00,True,27.131782945736433, Adidas Yeezy Foam RNNR Onyx 
64439,163000,285,2025-02-12 05:45:38+00:00,True,26.356589147286826, Adidas Yeezy Foam RNNR Onyx 
64439,139000,285,2025-02-12 05:44:57+00:00,False,7.751937984496124, Adidas Yeezy Foam RNNR Onyx 
64439,139000,265,2025-02-12 05:03:11+00:00,False,7.751937984496124, Adidas Yeezy Foam RNNR Onyx 
64439,135000,265,2025-02-12 04:55:31+00:00,False,4.651162790697675, Adidas Yeezy Foam RNNR Onyx 
