product_id,price,option,date_created,is_immediate_delivery_item,normalized_premium,name
278102,121000,245,2025-02-14 17:00:39+00:00,True,-12.949640287769784, Adidas Spezial Handball Night Indigo 
278102,123000,270,2025-02-14 13:13:39+00:00,True,-11.510791366906476, Adidas Spezial Handball Night Indigo 
278102,132000,280,2025-02-14 09:19:22+00:00,False,-5.0359712230215825, Adidas Spezial Handball Night Indigo 
278102,125000,270,2025-02-13 23:54:54+00:00,True,-10.071942446043165, Adidas Spezial Handball Night Indigo 
278102,120000,240,2025-02-13 16:38:01+00:00,False,-13.66906474820144, Adidas Spezial Handball Night Indigo 
278102,131000,280,2025-02-13 16:38:01+00:00,False,-5.755395683453238, Adidas Spezial Handball Night Indigo 
278102,121000,235,2025-02-13 12:35:59+00:00,False,-12.949640287769784, Adidas Spezial Handball Night Indigo 
278102,122000,250,2025-02-13 11:44:16+00:00,True,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,125000,240,2025-02-13 10:18:26+00:00,True,-10.071942446043165, Adidas Spezial Handball Night Indigo 
278102,122000,265,2025-02-13 09:49:58+00:00,True,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,121000,275,2025-02-13 09:16:52+00:00,False,-12.949640287769784, Adidas Spezial Handball Night Indigo 
278102,120000,240,2025-02-13 09:10:31+00:00,False,-13.66906474820144, Adidas Spezial Handball Night Indigo 
278102,122000,250,2025-02-13 08:05:17+00:00,True,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,121000,240,2025-02-13 00:29:58+00:00,False,-12.949640287769784, Adidas Spezial Handball Night Indigo 
278102,122000,235,2025-02-12 16:49:20+00:00,True,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,144000,285,2025-02-12 15:11:20+00:00,True,3.597122302158273, Adidas Spezial Handball Night Indigo 
278102,122000,245,2025-02-12 13:48:18+00:00,False,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,125000,275,2025-02-12 03:53:32+00:00,False,-10.071942446043165, Adidas Spezial Handball Night Indigo 
278102,121000,240,2025-02-12 02:05:34+00:00,False,-12.949640287769784, Adidas Spezial Handball Night Indigo 
278102,126000,240,2025-02-11 21:32:58+00:00,True,-9.352517985611511, Adidas Spezial Handball Night Indigo 
278102,151000,290,2025-02-11 20:32:33+00:00,True,8.633093525179856, Adidas Spezial Handball Night Indigo 
278102,122000,245,2025-02-11 17:03:57+00:00,True,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,122000,245,2025-02-11 14:49:50+00:00,True,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,124000,230,2025-02-11 08:19:23+00:00,False,-10.79136690647482, Adidas Spezial Handball Night Indigo 
278102,121000,265,2025-02-11 08:03:18+00:00,True,-12.949640287769784, Adidas Spezial Handball Night Indigo 
278102,126000,275,2025-02-10 16:29:07+00:00,False,-9.352517985611511, Adidas Spezial Handball Night Indigo 
278102,122000,265,2025-02-10 12:13:33+00:00,True,-12.23021582733813, Adidas Spezial Handball Night Indigo 
278102,125000,270,2025-02-10 09:40:23+00:00,False,-10.071942446043165, Adidas Spezial Handball Night Indigo 
278102,123000,245,2025-02-10 08:13:46+00:00,True,-11.510791366906476, Adidas Spezial Handball Night Indigo 
278102,135000,240,2025-02-10 07:29:01+00:00,True,-2.877697841726619, Adidas Spezial Handball Night Indigo 
278102,123000,245,2025-02-10 07:02:59+00:00,True,-11.510791366906476, Adidas Spezial Handball Night Indigo 
