date_created,market_resell_index
2025-01-15,100.0
2025-01-16,99.92275508234246
2025-01-17,99.67949254312622
2025-01-18,97.35572774816286
2025-01-19,100.53852961584207
2025-01-20,99.89689664529399
2025-01-21,99.32880633416269
2025-01-22,99.84246987974235
2025-01-23,104.30939457419157
2025-01-24,101.74169756242888
2025-01-25,102.35622911123752
2025-01-26,104.59171614538224
2025-01-27,107.89479326975612
2025-01-28,105.05410385467965
2025-01-29,104.27663737333279
2025-01-30,104.67628489758398
2025-01-31,106.09400105096832
2025-02-01,105.27895425387584
2025-02-02,110.63779567695376
2025-02-03,116.8398710020384
2025-02-04,118.02107546317593
2025-02-05,116.74991279651468
2025-02-06,113.2625357923126
2025-02-07,116.88412028464062
2025-02-08,116.29044781616496
2025-02-09,116.31717239355055
2025-02-10,116.11028396526257
2025-02-11,119.833214650967
2025-02-12,111.11473170190472
2025-02-13,110.93053008006697
2025-02-14,112.83894007357189
