date_created,market_resell_index
2025-02-02 12:00:00+00:00,115.65085995733455
2025-02-02 16:00:00+00:00,104.85309839816414
2025-02-02 20:00:00+00:00,103.37506609512775
2025-02-03 00:00:00+00:00,114.40430020680489
2025-02-03 04:00:00+00:00,119.08802254427407
2025-02-03 08:00:00+00:00,120.58960260466739
2025-02-03 12:00:00+00:00,119.98238105565599
2025-02-03 16:00:00+00:00,106.70775293133083
2025-02-03 20:00:00+00:00,110.57207055351142
2025-02-04 00:00:00+00:00,115.4291887818257
2025-02-04 04:00:00+00:00,117.08854587110481
2025-02-04 08:00:00+00:00,118.94680273897748
2025-02-04 12:00:00+00:00,132.17894733517926
2025-02-04 16:00:00+00:00,119.64642132679505
2025-02-04 20:00:00+00:00,122.40090613062175
2025-02-05 00:00:00+00:00,119.34569720572556
2025-02-05 04:00:00+00:00,124.3155015176835
2025-02-05 08:00:00+00:00,126.06827406641922
2025-02-05 12:00:00+00:00,126.19494904798233
2025-02-05 16:00:00+00:00,116.49351692231578
2025-02-05 20:00:00+00:00,112.94181107487194
2025-02-06 00:00:00+00:00,113.50560236807218
2025-02-06 04:00:00+00:00,118.30512602717877
2025-02-06 08:00:00+00:00,118.11120946143356
2025-02-06 12:00:00+00:00,113.52243297702822
2025-02-06 16:00:00+00:00,116.93188587738308
2025-02-06 20:00:00+00:00,117.2611596289658
2025-02-07 00:00:00+00:00,117.46225087643981
2025-02-07 04:00:00+00:00,117.26777889445384
2025-02-07 08:00:00+00:00,117.93201958685943
2025-02-07 12:00:00+00:00,113.82620240579705
2025-02-07 16:00:00+00:00,114.1359028488696
2025-02-07 20:00:00+00:00,117.42526704710262
2025-02-08 00:00:00+00:00,118.21656109939686
2025-02-08 04:00:00+00:00,111.18966088172954
2025-02-08 08:00:00+00:00,116.91419962309547
2025-02-08 12:00:00+00:00,115.17806198681268
2025-02-08 16:00:00+00:00,115.38925407358325
2025-02-08 20:00:00+00:00,111.38580317689693
2025-02-09 00:00:00+00:00,111.41958166148305
2025-02-09 04:00:00+00:00,117.8446129962962
2025-02-09 08:00:00+00:00,119.25787366031491
2025-02-09 12:00:00+00:00,126.23691606874795
2025-02-09 16:00:00+00:00,117.50701811341006
2025-02-09 20:00:00+00:00,112.68077742588218
2025-02-10 00:00:00+00:00,117.16871556425264
2025-02-10 04:00:00+00:00,122.24851987973402
2025-02-10 08:00:00+00:00,124.39319648136988
2025-02-10 12:00:00+00:00,125.5605855073223
2025-02-10 16:00:00+00:00,114.52430692478309
2025-02-10 20:00:00+00:00,112.18671269023133
2025-02-11 00:00:00+00:00,125.16489600809848
2025-02-11 04:00:00+00:00,124.30866631146947
2025-02-11 08:00:00+00:00,122.10356117774623
2025-02-11 12:00:00+00:00,126.35233824729534
2025-02-11 16:00:00+00:00,112.92093924402998
2025-02-11 20:00:00+00:00,109.65234159163266
2025-02-12 00:00:00+00:00,116.89168407970405
2025-02-12 04:00:00+00:00,124.24045963860253
2025-02-12 08:00:00+00:00,116.3223576703946
2025-02-12 12:00:00+00:00,117.61973927441115
2025-02-12 16:00:00+00:00,106.30079265518062
2025-02-12 20:00:00+00:00,102.3962614944104
2025-02-13 00:00:00+00:00,117.32738326115151
2025-02-13 04:00:00+00:00,115.8276984473387
2025-02-13 08:00:00+00:00,115.0957962308791
2025-02-13 12:00:00+00:00,111.6341487663562
2025-02-13 16:00:00+00:00,105.83323047850763
2025-02-13 20:00:00+00:00,108.36474248060502
2025-02-14 00:00:00+00:00,116.93147478235491
2025-02-14 04:00:00+00:00,115.03441211599151
2025-02-14 08:00:00+00:00,112.51131429219289
2025-02-14 12:00:00+00:00,116.07497200371783
2025-02-14 16:00:00+00:00,109.46628573656199
2025-02-14 20:00:00+00:00,102.45064396727216
