product_id,price,option,date_created,is_immediate_delivery_item
95842,29000,300,2025-02-14T04:21:00Z,true
95842,34000,290,2025-02-14T00:15:03Z,false
95842,44000,275,2025-02-13T16:25:33Z,true
95842,43000,275,2025-02-12T07:47:35Z,true
95842,49000,270,2025-02-11T15:53:58Z,false
95842,35000,265,2025-02-10T03:14:41Z,true
95842,43000,275,2025-02-08T13:02:37Z,true
95842,31000,300,2025-02-07T23:24:13Z,false
95842,37000,285,2025-02-07T04:37:40Z,false
95842,47000,270,2025-02-06T15:48:15Z,false
95842,44000,275,2025-02-06T07:18:09Z,false
95842,37000,280,2025-01-31T22:18:30Z,false
95842,48000,270,2025-01-27T05:56:48Z,false
95842,43000,275,2025-01-23T15:42:06Z,true
95842,32000,290,2025-01-21T01:30:58Z,false
95842,44000,275,2025-01-20T16:38:06Z,false
95842,42000,275,2025-01-15T11:03:07Z,false
95842,39000,280,2025-01-14T13:10:39Z,true
95842,36000,300,2025-01-12T01:39:37Z,false
95842,47000,270,2025-01-09T20:05:27Z,false
95842,43000,270,2025-01-09T10:32:02Z,true
95842,23000,285,2025-01-06T04:56:04Z,false
95842,28000,285,2025-01-02T11:28:55Z,false
95842,43000,270,2024-12-31T19:02:23Z,true
95842,37000,290,2024-12-30T15:18:36Z,false
95842,35000,290,2024-12-28T13:24:36Z,false
95842,43000,265,2024-12-25T02:37:36Z,true
95842,41000,275,2024-12-23T02:15:52Z,false
95842,28000,285,2024-12-18T00:22:39Z,false
95842,36000,275,2024-12-11T08:13:23Z,false
95842,30000,265,2024-12-11T08:08:35Z,false
95842,34000,280,2024-12-03T11:58:31Z,false
95842,39000,285,2024-11-30T15:29:23Z,true
95842,43000,265,2024-11-30T07:03:34Z,true
95842,29000,280,2024-11-28T14:01:20Z,false
95842,29000,285,2024-11-27T04:09:18Z,false
95842,39000,280,2024-11-26T02:42:11Z,true
95842,32000,285,2024-11-24T10:09:30Z,false
95842,32000,285,2024-11-21T23:01:49Z,false
95842,41000,275,2024-11-19T15:47:53Z,false
95842,42000,265,2024-11-19T15:12:48Z,false
95842,44000,270,2024-11-18T04:11:40Z,false
95842,39000,265,2024-11-13T00:03:41Z,false
95842,37000,275,2024-11-11T14:24:32Z,false
95842,36000,275,2024-11-05T12:18:33Z,false
95842,39000,265,2024-11-04T13:36:34Z,false
95842,39000,265,2024-11-01T06:08:54Z,false
95842,39000,270,2024-10-25T12:17:07Z,false
95842,39000,265,2024-10-23T09:52:40Z,false
95842,59000,300,2024-10-19T23:59:34Z,false
95842,40000,245,2024-10-11T07:37:37Z,false
95842,30000,250,2024-10-11T04:28:01Z,false
95842,39000,265,2024-10-10T16:27:33Z,true
95842,39000,275,2024-10-09T06:12:51Z,false
95842,36000,275,2024-10-07T11:49:14Z,false
95842,35000,275,2024-10-05T14:00:44Z,false
95842,39000,280,2024-10-03T13:31:08Z,false
95842,39000,280,2024-10-03T10:58:34Z,false
95842,50000,310,2024-10-01T04:01:02Z,false
95842,36000,270,2024-09-30T11:19:31Z,false
95842,38000,270,2024-09-27T10:17:15Z,false
95842,42000,290,2024-09-25T09:52:41Z,false
95842,38000,265,2024-09-24T14:08:33Z,false
95842,39000,265,2024-09-24T12:29:49Z,false
95842,37000,265,2024-09-24T12:09:31Z,false
95842,40000,275,2024-09-23T14:30:43Z,false
95842,38000,265,2024-09-23T07:38:49Z,false
95842,39000,275,2024-09-22T12:36:06Z,false
95842,43000,270,2024-09-21T13:13:21Z,false
95842,39000,280,2024-09-19T14:56:50Z,false
95842,39000,275,2024-09-16T12:05:29Z,false
95842,80000,255,2024-09-15T05:42:06Z,false
95842,49000,265,2024-09-14T10:47:53Z,false
95842,43000,295,2024-09-11T21:59:07Z,false
95842,49000,265,2024-09-11T06:12:43Z,true
95842,45000,265,2024-09-10T15:32:55Z,true
95842,39000,275,2024-09-10T11:29:00Z,false
95842,38000,265,2024-09-08T10:22:36Z,false
95842,112000,250,2024-09-06T02:10:36Z,false
95842,35000,265,2024-09-05T03:44:35Z,false
95842,42000,295,2024-09-05T01:44:39Z,false
95842,34000,265,2024-09-03T16:24:33Z,false
95842,42000,270,2024-09-03T09:48:52Z,false
95842,38000,280,2024-09-02T17:28:14Z,false
95842,38000,280,2024-09-02T07:38:28Z,false
95842,35000,265,2024-09-02T02:19:32Z,false
95842,33000,265,2024-09-02T02:19:12Z,false
95842,37000,280,2024-09-01T18:48:58Z,false
95842,45000,300,2024-09-01T17:47:58Z,false
95842,44000,310,2024-08-31T14:17:42Z,false
95842,33000,265,2024-08-31T03:07:03Z,false
95842,30000,265,2024-08-31T03:01:58Z,false
95842,33000,265,2024-08-30T16:38:30Z,false
95842,38000,280,2024-08-30T07:03:10Z,false
95842,39000,265,2024-08-30T05:14:35Z,false
95842,30000,275,2024-08-28T18:09:57Z,false
95842,30000,275,2024-08-23T10:12:27Z,false
95842,30000,265,2024-08-23T10:12:07Z,false
95842,30000,295,2024-08-22T11:26:50Z,false
95842,35000,275,2024-08-22T01:44:11Z,false
95842,45000,275,2024-08-22T01:42:59Z,false
95842,49000,275,2024-08-20T15:45:27Z,false
95842,49000,265,2024-08-20T13:33:22Z,false
95842,49000,275,2024-08-19T08:19:23Z,false
95842,49000,270,2024-08-17T06:23:47Z,false
95842,49000,265,2024-08-17T02:03:09Z,false
95842,49000,260,2024-08-16T12:57:27Z,false
95842,49000,280,2024-08-16T01:30:18Z,false
95842,49000,260,2024-08-15T23:56:32Z,false
95842,36000,270,2024-08-15T01:41:40Z,false
95842,36000,270,2024-08-15T01:37:45Z,false
95842,35000,280,2024-08-15T01:37:19Z,false
95842,36000,275,2024-08-15T00:07:49Z,false
95842,36000,275,2024-08-14T09:27:17Z,false
95842,109000,250,2024-08-14T08:15:54Z,false
95842,88000,270,2024-08-14T04:24:44Z,false
95842,45000,265,2024-08-14T01:24:34Z,false
95842,50000,270,2024-08-14T01:24:12Z,false
95842,50000,265,2024-08-14T01:24:00Z,false
95842,60000,260,2024-08-14T01:22:36Z,false
95842,109000,275,2024-08-11T13:25:10Z,false
95842,38000,290,2024-08-08T16:45:24Z,false
95842,42000,285,2024-08-07T02:57:05Z,false
