product_id,price,option,date_created,is_immediate_delivery_item
9115,54000,270,2025-02-15T13:23:42Z,false
9115,47000,265,2025-02-15T12:56:59Z,true
9115,53000,270,2025-02-15T08:50:15Z,false
9115,47000,265,2025-02-15T08:10:28Z,true
9115,53000,270,2025-02-15T04:44:30Z,false
9115,55000,275,2025-02-15T02:21:09Z,false
9115,58000,280,2025-02-14T09:41:55Z,false
9115,49000,260,2025-02-14T04:27:32Z,false
9115,54000,240,2025-02-14T01:22:04Z,false
9115,48000,260,2025-02-13T11:04:02Z,false
9115,59000,245,2025-02-13T06:49:00Z,true
9115,40000,270,2025-02-13T06:16:13Z,false
9115,40000,270,2025-02-13T05:51:50Z,false
9115,48000,265,2025-02-13T04:35:15Z,false
9115,58000,245,2025-02-13T01:11:28Z,true
9115,46000,265,2025-02-12T17:20:57Z,false
9115,50000,245,2025-02-12T14:43:43Z,true
9115,39000,230,2025-02-12T14:00:41Z,false
9115,58000,255,2025-02-12T11:45:30Z,true
9115,41000,235,2025-02-12T11:25:19Z,true
9115,38000,235,2025-02-12T08:55:39Z,false
9115,72000,250,2025-02-12T07:59:30Z,false
9115,48000,265,2025-02-12T06:22:12Z,true
9115,74000,280,2025-02-12T04:20:49Z,true
9115,39000,230,2025-02-12T02:56:41Z,false
9115,47000,265,2025-02-12T02:23:49Z,true
9115,48000,270,2025-02-11T17:50:35Z,false
9115,47000,265,2025-02-11T14:20:53Z,true
9115,46000,260,2025-02-11T05:29:44Z,false
9115,52000,270,2025-02-11T04:04:59Z,false
9115,55000,270,2025-02-11T04:01:02Z,true
9115,40000,235,2025-02-11T01:10:52Z,true
9115,47000,265,2025-02-10T23:12:40Z,true
9115,55000,275,2025-02-10T19:52:06Z,false
9115,47000,265,2025-02-10T19:50:40Z,true
9115,68000,290,2025-02-10T18:31:31Z,false
9115,33000,225,2025-02-10T16:06:29Z,false
9115,49000,270,2025-02-10T16:06:29Z,false
9115,44000,260,2025-02-10T14:51:41Z,false
9115,39000,230,2025-02-10T12:51:57Z,false
9115,55000,275,2025-02-10T12:23:31Z,false
9115,54000,270,2025-02-10T12:02:22Z,true
9115,40000,235,2025-02-10T09:00:56Z,true
9115,48000,270,2025-02-10T08:46:40Z,false
9115,47000,270,2025-02-10T07:01:17Z,true
9115,53000,240,2025-02-09T23:37:12Z,false
9115,69000,250,2025-02-09T20:10:46Z,false
9115,39000,235,2025-02-09T12:43:51Z,true
9115,38000,235,2025-02-09T12:38:04Z,true
9115,42000,270,2025-02-09T01:55:22Z,false
9115,38000,235,2025-02-08T13:56:40Z,false
9115,44000,260,2025-02-08T12:23:11Z,false
9115,57000,255,2025-02-08T11:05:19Z,true
9115,49000,255,2025-02-08T07:33:09Z,false
9115,48000,270,2025-02-08T06:15:02Z,false
