product_id,price,option,date_created,is_immediate_delivery_item
23626,261000,270,2025-02-15T13:24:58Z,false
23626,206000,290,2025-02-15T12:51:27Z,false
23626,249000,275,2025-02-15T12:33:44Z,true
23626,279000,260,2025-02-15T12:03:35Z,true
23626,298000,255,2025-02-15T12:00:28Z,false
23626,235000,285,2025-02-15T12:00:03Z,false
23626,264000,265,2025-02-15T11:27:06Z,false
23626,242000,275,2025-02-15T10:34:23Z,false
23626,305000,230,2025-02-15T10:31:53Z,false
23626,257000,260,2025-02-15T10:10:26Z,false
23626,264000,260,2025-02-15T10:09:36Z,false
23626,283000,265,2025-02-15T09:50:18Z,true
23626,240000,275,2025-02-15T08:27:45Z,false
23626,256000,270,2025-02-15T07:06:28Z,false
23626,269000,260,2025-02-15T06:17:05Z,true
23626,252000,265,2025-02-15T05:49:33Z,false
23626,264000,265,2025-02-15T05:35:47Z,false
23626,244000,285,2025-02-15T05:25:23Z,true
23626,279000,270,2025-02-15T04:28:29Z,true
23626,260000,270,2025-02-15T02:40:13Z,false
23626,262000,280,2025-02-15T00:54:45Z,false
23626,295000,240,2025-02-15T00:54:45Z,false
23626,262000,265,2025-02-14T15:24:29Z,false
23626,299000,280,2025-02-14T14:56:49Z,true
23626,249000,275,2025-02-14T12:29:08Z,true
23626,269000,270,2025-02-14T12:24:34Z,true
23626,251000,275,2025-02-14T12:13:06Z,true
23626,240000,275,2025-02-14T11:31:43Z,false
23626,268000,270,2025-02-14T10:08:00Z,true
23626,234000,285,2025-02-14T09:42:04Z,false
23626,290000,245,2025-02-14T09:30:07Z,false
23626,227000,310,2025-02-14T08:59:17Z,true
23626,280000,260,2025-02-14T07:56:16Z,true
23626,288000,280,2025-02-14T07:09:01Z,true
23626,283000,265,2025-02-14T06:34:46Z,true
23626,230000,285,2025-02-14T06:09:09Z,false
23626,268000,270,2025-02-14T06:03:54Z,true
23626,202000,295,2025-02-14T04:34:50Z,false
23626,263000,265,2025-02-14T04:03:30Z,false
23626,235000,295,2025-02-14T02:20:15Z,true
23626,268000,270,2025-02-14T02:17:12Z,true
23626,268000,270,2025-02-14T02:09:08Z,true
23626,259000,270,2025-02-13T22:56:46Z,false
23626,239000,275,2025-02-13T15:38:16Z,false
23626,270000,260,2025-02-13T13:40:35Z,false
23626,274000,260,2025-02-13T13:22:10Z,false
23626,239000,275,2025-02-13T13:02:05Z,false
23626,257000,270,2025-02-13T13:01:32Z,false
